,STATEFP,COUNTYFP,Tract,Block,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry
10378,36,029,003301,3,360290033013,Block Group 3,G5030,S,178857,0,+42.9158321,-078.8478565,"POLYGON ((-78.852234 42.916231, -78.852231 42.916988, -78.84804299999999 42.916958, -78.84678 42.916955, -78.843886 42.916934, -78.843694 42.916933, -78.843498 42.916934, -78.84349 42.91630199999999, -78.843474 42.915492, -78.843474 42.914677, -78.843683 42.914679, -78.843836 42.91468, -78.84805999999999 42.914708, -78.84910699999999 42.91471, -78.85222999999999 42.914738, -78.852233 42.91549699999999, -78.852234 42.916231))"
10379,36,029,017100,3,360290171003,Block Group 3,G5030,S,128692,0,+42.9238879,-078.8897782,"POLYGON ((-78.892217 42.924911, -78.892099 42.92585, -78.88963099999999 42.925878, -78.889757 42.924951, -78.88727799999999 42.92499, -78.887407 42.92407, -78.88746399999999 42.923746, -78.88757 42.922878, -78.887614 42.922576, -78.88767899999999 42.922073, -78.88891699999999 42.922057, -78.890142 42.922043, -78.891386 42.922028, -78.891347 42.922325, -78.89129899999999 42.922652, -78.89110599999999 42.924001, -78.892341 42.923976, -78.892217 42.924911))"
10385,36,029,002702,4,360290027024,Block Group 4,G5030,S,180086,0,+42.8960282,-078.8371747,"POLYGON ((-78.839293 42.895687, -78.839286 42.897227, -78.839292 42.897632, -78.83896299999999 42.89773599999999, -78.836619 42.89847899999999, -78.83553599999999 42.898817, -78.834509 42.899142, -78.83451599999999 42.898207, -78.834509 42.897236, -78.835543 42.897233, -78.835551 42.894946, -78.835548 42.89379, -78.836173 42.893656, -78.836614 42.893561, -78.83709899999999 42.893469, -78.83812999999999 42.893249, -78.839271 42.893004, -78.83928899999999 42.89534099999999, -78.839293 42.895687))"
10393,36,029,002900,3,360290029003,Block Group 3,G5030,S,226429,0,+42.9067103,-078.8209698,"POLYGON ((-78.823227 42.908827, -78.822553 42.909097, -78.82228599999999 42.909205, -78.82181899999999 42.909393, -78.821297 42.909594, -78.82095199999999 42.909731, -78.82033899999999 42.909734, -78.818709 42.909741, -78.81876299999999 42.908535, -78.818789 42.907943, -78.81876799999999 42.904502, -78.818765 42.904152, -78.818904 42.904117, -78.818904 42.904177, -78.820533 42.903952, -78.821089 42.903879, -78.821934 42.903768, -78.82215699999999 42.90373899999999, -78.823201 42.90360099999999, -78.82321399999999 42.906009, -78.823227 42.908827))"
10394,36,029,004300,3,360290043003,Block Group 3,G5030,S,151004,0,+42.9454271,-078.8102959,"POLYGON ((-78.81367399999999 42.94668, -78.81085499999999 42.946663, -78.808824 42.946648, -78.80801099999999 42.946636, -78.806906 42.94662599999999, -78.80689799999999 42.94581, -78.806894 42.944949, -78.80689 42.944194, -78.80783199999999 42.944194, -78.80900799999999 42.9442, -78.810846 42.944201, -78.813672 42.944197, -78.813672 42.944951, -78.813672 42.94497, -78.813672 42.945832, -78.813672 42.945946, -78.81367399999999 42.94668))"
10416,36,029,005100,3,360290051003,Block Group 3,G5030,S,203450,0,+42.9575963,-078.8637043,"POLYGON ((-78.86959399999999 42.958718, -78.869474 42.958685, -78.865821 42.958688, -78.865336 42.958686, -78.86424 42.958682, -78.861587 42.958669, -78.858643 42.958653, -78.858874 42.957876, -78.858875 42.957031, -78.858891 42.956171, -78.858988 42.956176, -78.860169 42.95617499999999, -78.862702 42.956216, -78.86443899999999 42.956248, -78.86443 42.956617, -78.864418 42.95709799999999, -78.86529299999999 42.957106, -78.86537199999999 42.957082, -78.86581799999999 42.95695, -78.86589699999999 42.95695, -78.866326 42.956952, -78.86733199999999 42.956954, -78.868335 42.956957, -78.869428 42.956958, -78.869506 42.957641, -78.86954299999999 42.957989, -78.86962 42.958685, -78.86959399999999 42.958718))"
10421,36,029,000600,1,360290006001,Block Group 1,G5030,S,345711,0,+42.8417925,-078.8195813,"POLYGON ((-78.823796 42.840073, -78.823786 42.840458, -78.823786 42.840502, -78.823781 42.840881, -78.823775 42.841265, -78.823768 42.841683, -78.823763 42.842081, -78.823759 42.842499, -78.823753 42.842883, -78.823746 42.84332999999999, -78.823739 42.843685, -78.823734 42.844095, -78.82373199999999 42.844515, -78.82043899999999 42.84448, -78.82043899999999 42.844435, -78.82044999999999 42.843645, -78.81796799999999 42.843612, -78.814977 42.843583, -78.81499099999999 42.842771, -78.815006 42.841969, -78.815023 42.84116, -78.815027 42.841033, -78.815046 42.840334, -78.81505899999999 42.839529, -78.819501 42.839595, -78.823798 42.839669, -78.823796 42.840073))"
10425,36,029,016900,2,360290169002,Block Group 2,G5030,S,231773,0,+42.9169992,-078.8730120,"POLYGON ((-78.877039 42.916919, -78.87703399999999 42.91693799999999, -78.87702899999999 42.91751199999999, -78.87702 42.918648, -78.875063 42.918643, -78.872238 42.918639, -78.870721 42.918421, -78.870499 42.918377, -78.86847 42.918056, -78.868706 42.91716, -78.868752 42.916958, -78.869173 42.915394, -78.870689 42.915404, -78.87312799999999 42.915426, -78.873515 42.915429, -78.87371 42.915431, -78.875681 42.915449, -78.87634199999999 42.915455, -78.87704699999999 42.915465, -78.877039 42.916919))"
10437,36,029,006501,2,360290065012,Block Group 2,G5030,S,127731,0,+42.9178246,-078.8818277,"POLYGON ((-78.883455 42.916901, -78.883235 42.916905, -78.88328899999999 42.918572, -78.883314 42.919674, -78.883326 42.920244, -78.882352 42.920289, -78.88206199999999 42.919993, -78.881766 42.919829, -78.88104299999999 42.920306, -78.880304 42.920293, -78.88032199999999 42.91862099999999, -78.88033 42.916936, -78.88033899999999 42.915493, -78.88123499999999 42.915498, -78.881365 42.915499, -78.881744 42.915502, -78.88211799999999 42.915504, -78.88260099999999 42.915489, -78.882819 42.91548299999999, -78.883409 42.915467, -78.883455 42.916901))"
10440,36,029,004401,4,360290044014,Block Group 4,G5030,S,247822,0,+42.9402746,-078.8011524,"POLYGON ((-78.80365999999999 42.942031, -78.803366 42.942147, -78.80335099999999 42.942166, -78.80335199999999 42.942193, -78.799689 42.943652, -78.799036 42.943905, -78.79856199999999 42.944099, -78.798824 42.942921, -78.79881999999999 42.940938, -78.799082 42.938117, -78.799025 42.938064, -78.799025 42.937342, -78.80056499999999 42.93734, -78.80211 42.937337, -78.802622 42.937335, -78.80339099999999 42.937324, -78.803629 42.937324, -78.80364399999999 42.939327, -78.803653 42.941101, -78.804177 42.941825, -78.80365999999999 42.942031))"
10442,36,029,003600,2,360290036002,Block Group 2,G5030,S,157661,0,+42.9195811,-078.8229727,"POLYGON ((-78.824416 42.921081, -78.82441 42.922571, -78.824288 42.922581, -78.823746 42.922585, -78.82306899999999 42.92258899999999, -78.822632 42.92259199999999, -78.821889 42.922596, -78.821528 42.922597, -78.821522 42.921854, -78.821523 42.920022, -78.82151999999999 42.918878, -78.82151999999999 42.91664, -78.822616 42.916617, -78.82318699999999 42.916562, -78.82373699999999 42.916501, -78.82429399999999 42.916502, -78.82441399999999 42.916498, -78.8244 42.918876, -78.82441299999999 42.919265, -78.824416 42.921081))"
10443,36,029,000500,2,360290005002,Block Group 2,G5030,S,293830,0,+42.8666622,-078.8631450,"POLYGON ((-78.867397 42.862939, -78.866715 42.865036, -78.86668 42.865195, -78.866215 42.86660699999999, -78.86610999999999 42.866927, -78.86566599999999 42.868288, -78.865205 42.869696, -78.864594 42.869582, -78.864248 42.869522, -78.86327899999999 42.869354, -78.862308 42.869184, -78.86134299999999 42.86901599999999, -78.860366 42.868847, -78.859037 42.868611, -78.859482 42.867221, -78.85955199999999 42.866972, -78.859917 42.865858, -78.86000799999999 42.865574, -78.86001399999999 42.865555, -78.860039 42.865478, -78.860083 42.86534, -78.86048799999999 42.864114, -78.861791 42.864337, -78.861831 42.864344, -78.862824 42.864515, -78.863798 42.864672, -78.86405499999999 42.864714, -78.86443 42.864786, -78.864547 42.864554, -78.866136 42.863646, -78.86713999999999 42.863083, -78.867397 42.862939))"
10445,36,029,005100,1,360290051001,Block Group 1,G5030,S,553550,0,+42.9565552,-078.8513522,"POLYGON ((-78.858903 42.95464, -78.85890000000001 42.954991, -78.858898 42.955386, -78.858897 42.955572, -78.85890000000001 42.955756, -78.858891 42.956171, -78.858875 42.957031, -78.858874 42.957876, -78.858643 42.958653, -78.855942 42.958644, -78.85579199999999 42.958643, -78.855006 42.958641, -78.854291 42.958638, -78.854067 42.958638, -78.85359799999999 42.958633, -78.85325899999999 42.958628, -78.853132 42.958626, -78.85219699999999 42.958613, -78.852024 42.958611, -78.85126 42.958599, -78.85090699999999 42.958593, -78.85032799999999 42.95858399999999, -78.84978699999999 42.958575, -78.848615 42.958556, -78.84795 42.958547, -78.847458 42.95853899999999, -78.846943 42.958531, -78.84611699999999 42.958519, -78.845964 42.958517, -78.845005 42.958503, -78.84497499999999 42.958503, -78.843807 42.958488, -78.843846 42.955965, -78.843846 42.955934, -78.843853 42.955503, -78.843862 42.955043, -78.843873 42.954437, -78.845074 42.954452, -78.846177 42.954463, -78.84728199999999 42.954474, -78.848373 42.954486, -78.84943 42.954496, -78.84947699999999 42.954497, -78.851299 42.95452, -78.853077 42.954561, -78.85435 42.954569, -78.855757 42.954579, -78.85731199999999 42.954592, -78.85815199999999 42.954597, -78.858901 42.954597, -78.858903 42.95464))"
10446,36,029,017100,4,360290171004,Block Group 4,G5030,S,128518,0,+42.9233678,-078.8933399,"POLYGON ((-78.895065 42.921979, -78.895028 42.922249, -78.894993 42.922514, -78.894938 42.922951, -78.894809 42.923945, -78.894688 42.924866, -78.89456299999999 42.925812, -78.89272 42.92584, -78.892099 42.92585, -78.892217 42.924911, -78.892341 42.923976, -78.89110599999999 42.924001, -78.89129899999999 42.922652, -78.891347 42.922325, -78.891386 42.922028, -78.892605 42.922011, -78.89272699999999 42.921063, -78.895186 42.921036, -78.895065 42.921979))"
10447,36,029,006901,1,360290069011,Block Group 1,G5030,S,150352,0,+42.9117276,-078.8883588,"POLYGON ((-78.89159099999999 42.913229, -78.89048099999999 42.913796, -78.89016199999999 42.91396, -78.88996399999999 42.914049, -78.888792 42.914649, -78.887649 42.913414, -78.88741999999999 42.913185, -78.887316 42.913073, -78.88748699999999 42.912984, -78.88600199999999 42.911403, -78.886155 42.911336, -78.886939 42.910934, -78.885442 42.90933, -78.88600000000001 42.909045, -78.886551 42.908764, -78.88712599999999 42.908477, -78.887559 42.908942, -78.887956 42.909373, -78.88861399999999 42.910069, -78.889748 42.911268, -78.88983899999999 42.911363, -78.890096 42.911643, -78.890203 42.911758, -78.89148 42.913109, -78.89159099999999 42.913229))"
10451,36,029,001000,2,360290010002,Block Group 2,G5030,S,186772,0,+42.8542380,-078.8042834,"POLYGON ((-78.808131 42.853992, -78.80679599999999 42.854819, -78.803448 42.856891, -78.80333 42.856971, -78.80232599999999 42.856118, -78.80225799999999 42.856061, -78.801844 42.855709, -78.80171199999999 42.855597, -78.80042499999999 42.854505, -78.800973 42.854167, -78.80183799999999 42.853637, -78.80230899999999 42.853335, -78.802735 42.853062, -78.80313599999999 42.85281, -78.803895 42.852334, -78.80523199999999 42.851499, -78.80559 42.851807, -78.80621099999999 42.852338, -78.80651899999999 42.852602, -78.807239 42.85322, -78.808131 42.853992))"
10453,36,029,016700,2,360290167002,Block Group 2,G5030,S,133425,0,+42.8734981,-078.8063784,"POLYGON ((-78.80860199999999 42.873325, -78.808554 42.87487, -78.807631 42.874854, -78.807613 42.875475, -78.805708 42.875536, -78.805724 42.87482199999999, -78.80487599999999 42.87480499999999, -78.804053 42.874788, -78.804097 42.87341, -78.80415099999999 42.871817, -78.804918 42.871827, -78.804968 42.871828, -78.80585599999999 42.87184, -78.806775 42.871853, -78.807712 42.871866, -78.808645 42.871877, -78.80860199999999 42.873325))"
10454,36,029,001402,2,360290014022,Block Group 2,G5030,S,150487,0,+42.8835885,-078.8555911,"POLYGON ((-78.858862 42.883224, -78.858598 42.884016, -78.858441 42.884499, -78.85827499999999 42.885011, -78.85821299999999 42.885012, -78.857586 42.885024, -78.85694199999999 42.885037, -78.85566299999999 42.885061, -78.855158 42.885071, -78.85494299999999 42.885075, -78.85394599999999 42.885094, -78.85394699999999 42.885169, -78.853408 42.885163, -78.852907 42.885159, -78.85292099999999 42.884968, -78.852924 42.884452, -78.85291599999999 42.883331, -78.852909 42.882095, -78.852898 42.881661, -78.853392 42.88175, -78.85391799999999 42.881845, -78.855092 42.882059, -78.85545399999999 42.88212499999999, -78.855587 42.882148, -78.85660899999999 42.882328, -78.85680599999999 42.882362, -78.857501 42.882483, -78.85902 42.882748, -78.858862 42.883224))"
10455,36,029,006100,5,360290061005,Block Group 5,G5030,S,143645,0,+42.9180465,-078.8943221,"POLYGON ((-78.89578399999999 42.916886, -78.89597999999999 42.916897, -78.89567599999999 42.918423, -78.895342 42.920088, -78.89524299999999 42.92059099999999, -78.895186 42.921036, -78.89272699999999 42.921063, -78.892843 42.920126, -78.892889 42.919052, -78.89290799999999 42.918569, -78.892909 42.918499, -78.892916 42.91846, -78.89292399999999 42.91842, -78.892934 42.917708, -78.89296 42.917709, -78.892956 42.917682, -78.893063 42.916739, -78.89308799999999 42.916536, -78.893159 42.915843, -78.893181 42.915645, -78.893241 42.915211, -78.894615 42.915176, -78.895989 42.915142, -78.89578399999999 42.916886))"
10456,36,029,003301,1,360290033011,Block Group 1,G5030,S,147038,0,+42.9206924,-078.8510892,"POLYGON ((-78.854004 42.921324, -78.854 42.921776, -78.85398699999999 42.92213599999999, -78.853831 42.922128, -78.852975 42.922114, -78.84962 42.92205, -78.84935299999999 42.922042, -78.84890399999999 42.922037, -78.848674 42.922028, -78.84810999999999 42.922016, -78.848187 42.920234, -78.848229 42.919248, -78.850199 42.919284, -78.850841 42.919299, -78.851967 42.919311, -78.85218399999999 42.91931599999999, -78.853996 42.919349, -78.85401299999999 42.920282, -78.854004 42.921324))"
10458,36,029,004500,2,360290045002,Block Group 2,G5030,S,343452,0,+42.9426679,-078.8311874,"POLYGON ((-78.835566 42.942476, -78.83480999999999 42.943144, -78.83404399999999 42.943851, -78.833794 42.944069, -78.83283399999999 42.944939, -78.832804 42.944967, -78.832718 42.945044, -78.832354 42.945376, -78.831689 42.945977, -78.831057 42.946564, -78.830535 42.947039, -78.830198 42.947345, -78.829866 42.946684, -78.829921 42.946397, -78.829684 42.945875, -78.829196 42.944939, -78.828862 42.94435199999999, -78.828532 42.944135, -78.828412 42.943906, -78.826797 42.94082, -78.826618 42.94048, -78.826404 42.940107, -78.82652 42.940109, -78.828121 42.940124, -78.831521 42.940169, -78.834863 42.940208, -78.834834 42.941006, -78.834833 42.941047, -78.83531599999999 42.941337, -78.836213 42.941871, -78.835566 42.942476))"
10482,36,029,000800,1,360290008001,Block Group 1,G5030,S,197522,0,+42.8452676,-078.8196216,"POLYGON ((-78.823729 42.844967, -78.823728 42.845342, -78.82372699999999 42.84591899999999, -78.82372099999999 42.846175, -78.82371599999999 42.846924, -78.82330399999999 42.846917, -78.82280799999999 42.846918, -78.82212899999999 42.846937, -78.821364 42.846941, -78.82041699999999 42.846932, -78.820194 42.84693, -78.81839699999999 42.846901, -78.818223 42.846901, -78.818162 42.84679, -78.818107 42.846689, -78.81764299999999 42.846348, -78.817499 42.846242, -78.816774 42.845713, -78.81647199999999 42.845493, -78.81593699999999 42.845101, -78.81502999999999 42.84443599999999, -78.814994 42.844449, -78.814944 42.844426, -78.81489499999999 42.84441, -78.81488499999999 42.84435999999999, -78.814893 42.844347, -78.814905 42.844335, -78.814937 42.844321, -78.814966 42.844317, -78.814977 42.843583, -78.81796799999999 42.843612, -78.82044999999999 42.843645, -78.82043899999999 42.844435, -78.82043899999999 42.84448, -78.82373199999999 42.844515, -78.823729 42.844967))"
10485,36,029,000700,1,360290007001,Block Group 1,G5030,S,161792,0,+42.8403984,-078.8052815,"POLYGON ((-78.808722 42.841869, -78.807931 42.841986, -78.806736 42.842183, -78.806023 42.8423, -78.805948 42.842317, -78.805386 42.842532, -78.803551 42.840977, -78.803507 42.840954, -78.80328799999999 42.840835, -78.8027 42.840539, -78.80227099999999 42.840328, -78.800816 42.839599, -78.800816 42.839571, -78.80083399999999 42.838953, -78.801917 42.83896499999999, -78.805027 42.839005, -78.807146 42.839037, -78.80778699999999 42.838923, -78.807794 42.838945, -78.80808999999999 42.839862, -78.80842299999999 42.84088999999999, -78.808453 42.840996, -78.808722 42.841869))"
10488,36,029,001100,1,360290011001,Block Group 1,G5030,S,572059,42704,+42.8614227,-078.8085205,"POLYGON ((-78.816812 42.860772, -78.816051 42.861397, -78.81532 42.861987, -78.81516599999999 42.86212, -78.813057 42.863824, -78.812996 42.863843, -78.812584 42.864283, -78.812296 42.864056, -78.812011 42.863821, -78.811814 42.86361, -78.81170399999999 42.863516, -78.811662 42.8635, -78.81155699999999 42.863459, -78.811393 42.863446, -78.81123599999999 42.863427, -78.811117 42.863426, -78.810937 42.86344, -78.810727 42.863503, -78.81054499999999 42.863616, -78.810345 42.86372, -78.810114 42.863852, -78.81002099999999 42.863988, -78.809928 42.864107, -78.809777 42.86419799999999, -78.809528 42.86430499999999, -78.808238 42.864513, -78.807925 42.864562, -78.807332 42.864655, -78.807 42.864689, -78.806905 42.86469899999999, -78.806068 42.864757, -78.80503399999999 42.864828, -78.804773 42.864847, -78.80405399999999 42.864903, -78.803449 42.86495, -78.80320499999999 42.864957, -78.803144 42.864963, -78.80309199999999 42.864961, -78.80268 42.864973, -78.802171 42.86497, -78.80197099999999 42.86496899999999, -78.80148699999999 42.864957, -78.80127999999999 42.864952, -78.80124499999999 42.864964, -78.801211 42.86495, -78.800628 42.864935, -78.80035099999999 42.864889, -78.80021599999999 42.864866, -78.80007999999999 42.864844, -78.800082 42.864425, -78.80008699999999 42.863752, -78.800161 42.86152, -78.800224 42.861512, -78.800585 42.861435, -78.801299 42.861284, -78.801626 42.861215, -78.802241 42.861085, -78.802705 42.860985, -78.804357 42.860628, -78.80452099999999 42.860593, -78.805194 42.860447, -78.806427 42.86018, -78.807148 42.860024, -78.80771 42.859888, -78.80803499999999 42.8598, -78.80888499999999 42.85957, -78.80931699999999 42.859454, -78.81326 42.858402, -78.813396 42.858523, -78.813631 42.858704, -78.814168 42.859052, -78.814477 42.859253, -78.814955 42.859564, -78.815376 42.859838, -78.815899 42.860178, -78.816327 42.860457, -78.816812 42.860772))"
